journal_entry_id,fund_code,entry_date,entry_type,reference_number,description,account_code,account_name,debit_amount,credit_amount,currency_code,fx_rate,fx_rate_as_of,fx_rate_source,non_cash,source_document,created_by,created_date,last_modified_date
ACC-JE-110,ADMIN-FUND-003,2024-03-05,CAPITAL_CALL,ADMIN-CC-110,Capital call,1000,Cash,0.0,1510881.93,EUR,1.0,2024-03-05,INTERNAL,False,Capital Call Notice,David Rubio,2024-03-05,2024-03-05
ACC-JE-111,ADMIN-FUND-003,2022-01-27,CAPITAL_CALL,ADMIN-CC-111,Capital call,1000,Cash,0.0,579110.23,EUR,1.0,2022-01-27,INTERNAL,False,Capital Call Notice,Jon Reyes,2022-01-27,2022-01-27
ACC-JE-112,ADMIN-FUND-003,2022-12-15,CAPITAL_CALL,ADMIN-CC-112,Capital call,1000,Cash,0.0,2355712.79,EUR,1.0,2022-12-15,INTERNAL,False,Capital Call Notice,Teresa Johnson,2022-12-15,2022-12-15
ACC-JE-113,ADMIN-FUND-003,2025-06-06,CAPITAL_CALL,ADMIN-CC-113,Capital call,1000,Cash,0.0,4328712.23,EUR,1.0,2025-06-06,INTERNAL,False,Capital Call Notice,Amber Ponce,2025-06-06,2025-06-06
ACC-JE-114,ADMIN-FUND-003,2024-07-21,CAPITAL_CALL,ADMIN-CC-114,Capital call,1000,Cash,0.0,1290361.03,EUR,1.0,2024-07-21,INTERNAL,False,Capital Call Notice,Howard Suarez,2024-07-21,2024-07-21
ACC-JE-115,ADMIN-FUND-003,2025-08-28,CAPITAL_CALL,ADMIN-CC-115,Capital call,1000,Cash,0.0,5391591.8,EUR,1.0,2025-08-28,INTERNAL,False,Capital Call Notice,Allison Turner,2025-08-28,2025-08-28
ACC-JE-116,ADMIN-FUND-003,2022-11-22,CAPITAL_CALL,ADMIN-CC-116,Capital call,1000,Cash,0.0,6519276.03,EUR,1.0,2022-11-22,INTERNAL,False,Capital Call Notice,Marcia Perez,2022-11-22,2022-11-22
ACC-JE-117,ADMIN-FUND-003,2022-01-10,CAPITAL_CALL,ADMIN-CC-117,Capital call,1000,Cash,0.0,4751697.76,EUR,1.0,2022-01-10,INTERNAL,False,Capital Call Notice,James Kirk,2022-01-10,2022-01-10
ACC-JE-118,ADMIN-FUND-003,2025-11-22,CAPITAL_CALL,ADMIN-CC-118,Capital call,1000,Cash,0.0,1530836.28,EUR,1.0,2025-11-22,INTERNAL,False,Capital Call Notice,Taylor Moore,2025-11-22,2025-11-22
ACC-JE-119,ADMIN-FUND-003,2021-09-09,CAPITAL_CALL,ADMIN-CC-119,Capital call,1000,Cash,0.0,7907778.45,EUR,1.0,2021-09-09,INTERNAL,False,Capital Call Notice,Peter Rose,2021-09-09,2021-09-09
ACC-JE-120,ADMIN-FUND-003,2023-01-11,CAPITAL_CALL,ADMIN-CC-120,Capital call,1000,Cash,0.0,6163430.0,EUR,1.0,2023-01-11,INTERNAL,False,Capital Call Notice,Peter Holden,2023-01-11,2023-01-11
ACC-JE-121,ADMIN-FUND-003,2025-04-06,CAPITAL_CALL,ADMIN-CC-121,Capital call,1000,Cash,0.0,1360689.16,EUR,1.0,2025-04-06,INTERNAL,False,Capital Call Notice,Bobby Crawford,2025-04-06,2025-04-06
ACC-JE-122,ADMIN-FUND-003,2025-06-30,CAPITAL_CALL,ADMIN-CC-122,Capital call,1000,Cash,0.0,5503886.47,EUR,1.0,2025-06-30,INTERNAL,False,Capital Call Notice,Sharon Duncan,2025-06-30,2025-06-30
ACC-JE-123,ADMIN-FUND-003,2021-04-22,CAPITAL_CALL,ADMIN-CC-123,Capital call,1000,Cash,0.0,3942377.38,EUR,1.0,2021-04-22,INTERNAL,False,Capital Call Notice,Christopher Koch,2021-04-22,2021-04-22
ACC-JE-124,ADMIN-FUND-003,2021-03-26,CAPITAL_CALL,ADMIN-CC-124,Capital call,1000,Cash,0.0,1759131.73,EUR,1.0,2021-03-26,INTERNAL,False,Capital Call Notice,Sergio Dudley,2021-03-26,2021-03-26
ACC-JE-125,ADMIN-FUND-003,2022-07-22,CAPITAL_CALL,ADMIN-CC-125,Capital call,1000,Cash,0.0,598032.91,EUR,1.0,2022-07-22,INTERNAL,False,Capital Call Notice,Richard Hawkins,2022-07-22,2022-07-22
ACC-JE-126,ADMIN-FUND-003,2022-08-06,CAPITAL_CALL,ADMIN-CC-126,Capital call,1000,Cash,0.0,2601525.22,EUR,1.0,2022-08-06,INTERNAL,False,Capital Call Notice,James Hayes,2022-08-06,2022-08-06
ACC-JE-127,ADMIN-FUND-003,2023-05-31,CAPITAL_CALL,ADMIN-CC-127,Capital call,1000,Cash,0.0,1653674.57,EUR,1.0,2023-05-31,INTERNAL,False,Capital Call Notice,James Armstrong,2023-05-31,2023-05-31
ACC-JE-128,ADMIN-FUND-003,2022-05-08,CAPITAL_CALL,ADMIN-CC-128,Capital call,1000,Cash,0.0,28767.59,EUR,1.0,2022-05-08,INTERNAL,False,Capital Call Notice,William Boyer,2022-05-08,2022-05-08
ACC-JE-129,ADMIN-FUND-003,2022-04-18,CAPITAL_CALL,ADMIN-CC-129,Capital call,1000,Cash,0.0,985390.86,EUR,1.0,2022-04-18,INTERNAL,False,Capital Call Notice,Christina Gonzales,2022-04-18,2022-04-18
ACC-JE-130,ADMIN-FUND-003,2022-03-28,CAPITAL_CALL,ADMIN-CC-130,Capital call,1000,Cash,0.0,1822357.59,EUR,1.0,2022-03-28,INTERNAL,False,Capital Call Notice,Chase Wilson,2022-03-28,2022-03-28
ACC-JE-131,ADMIN-FUND-003,2023-07-31,CAPITAL_CALL,ADMIN-CC-131,Capital call,1000,Cash,0.0,1455173.03,EUR,1.0,2023-07-31,INTERNAL,False,Capital Call Notice,Chelsea Bates,2023-07-31,2023-07-31
ACC-JE-132,ADMIN-FUND-003,2024-06-02,CAPITAL_CALL,ADMIN-CC-132,Capital call,1000,Cash,0.0,12856714.46,EUR,1.0,2024-06-02,INTERNAL,False,Capital Call Notice,Christina Harrison,2024-06-02,2024-06-02
ACC-JE-133,ADMIN-FUND-003,2021-12-06,CAPITAL_CALL,ADMIN-CC-133,Capital call,1000,Cash,0.0,3360601.61,EUR,1.0,2021-12-06,INTERNAL,False,Capital Call Notice,John Flores,2021-12-06,2021-12-06
ACC-JE-134,ADMIN-FUND-003,2021-11-04,CAPITAL_CALL,ADMIN-CC-134,Capital call,1000,Cash,0.0,5488024.65,EUR,1.0,2021-11-04,INTERNAL,False,Capital Call Notice,Charles Boyer,2021-11-04,2021-11-04
ACC-JE-135,ADMIN-FUND-003,2025-02-22,CAPITAL_CALL,ADMIN-CC-135,Capital call,1000,Cash,0.0,2646164.42,EUR,1.0,2025-02-22,INTERNAL,False,Capital Call Notice,John Cordova,2025-02-22,2025-02-22
ACC-JE-136,ADMIN-FUND-003,2025-11-22,CAPITAL_CALL,ADMIN-CC-136,Capital call,1000,Cash,0.0,2876743.07,EUR,1.0,2025-11-22,INTERNAL,False,Capital Call Notice,Jeremy Wells,2025-11-22,2025-11-22
ACC-JE-137,ADMIN-FUND-004,2017-10-15,CAPITAL_CALL,ADMIN-CC-137,Capital call,1000,Cash,0.0,2438982.14,USD,1.0,2017-10-15,INTERNAL,False,Capital Call Notice,Peter Hartman,2017-10-15,2017-10-15
ACC-JE-138,ADMIN-FUND-004,2018-04-05,CAPITAL_CALL,ADMIN-CC-138,Capital call,1000,Cash,0.0,641045.37,USD,1.0,2018-04-05,INTERNAL,False,Capital Call Notice,Julie Hamilton,2018-04-05,2018-04-05
ACC-JE-139,ADMIN-FUND-004,2017-08-03,CAPITAL_CALL,ADMIN-CC-139,Capital call,1000,Cash,0.0,972447.84,USD,1.0,2017-08-03,INTERNAL,False,Capital Call Notice,Lindsey Manning,2017-08-03,2017-08-03
ACC-JE-140,ADMIN-FUND-004,2019-04-04,CAPITAL_CALL,ADMIN-CC-140,Capital call,1000,Cash,0.0,1253743.07,USD,1.0,2019-04-04,INTERNAL,False,Capital Call Notice,Anthony Pacheco,2019-04-04,2019-04-04
ACC-JE-141,ADMIN-FUND-004,2015-05-29,CAPITAL_CALL,ADMIN-CC-141,Capital call,1000,Cash,0.0,857470.46,USD,1.0,2015-05-29,INTERNAL,False,Capital Call Notice,Sara Acosta,2015-05-29,2015-05-29
ACC-JE-142,ADMIN-FUND-004,2019-04-12,CAPITAL_CALL,ADMIN-CC-142,Capital call,1000,Cash,0.0,1188522.76,USD,1.0,2019-04-12,INTERNAL,False,Capital Call Notice,Michael Morris MD,2019-04-12,2019-04-12
ACC-JE-143,ADMIN-FUND-004,2019-02-02,CAPITAL_CALL,ADMIN-CC-143,Capital call,1000,Cash,0.0,3175521.97,USD,1.0,2019-02-02,INTERNAL,False,Capital Call Notice,Jenna Harmon,2019-02-02,2019-02-02
ACC-JE-144,ADMIN-FUND-004,2015-07-16,CAPITAL_CALL,ADMIN-CC-144,Capital call,1000,Cash,0.0,2804951.72,USD,1.0,2015-07-16,INTERNAL,False,Capital Call Notice,Brian Griffin,2015-07-16,2015-07-16
ACC-JE-145,ADMIN-FUND-004,2017-07-25,CAPITAL_CALL,ADMIN-CC-145,Capital call,1000,Cash,0.0,2879617.95,USD,1.0,2017-07-25,INTERNAL,False,Capital Call Notice,Michael Jones,2017-07-25,2017-07-25
ACC-JE-146,ADMIN-FUND-004,2016-01-04,CAPITAL_CALL,ADMIN-CC-146,Capital call,1000,Cash,0.0,1061476.07,USD,1.0,2016-01-04,INTERNAL,False,Capital Call Notice,Andrea Mason,2016-01-04,2016-01-04
ACC-JE-147,ADMIN-FUND-004,2018-06-30,CAPITAL_CALL,ADMIN-CC-147,Capital call,1000,Cash,0.0,528991.43,USD,1.0,2018-06-30,INTERNAL,False,Capital Call Notice,Jessica Anderson,2018-06-30,2018-06-30
ACC-JE-148,ADMIN-FUND-004,2016-11-13,CAPITAL_CALL,ADMIN-CC-148,Capital call,1000,Cash,0.0,171614.67,USD,1.0,2016-11-13,INTERNAL,False,Capital Call Notice,Tracy Peterson,2016-11-13,2016-11-13
ACC-JE-149,ADMIN-FUND-004,2020-11-02,CAPITAL_CALL,ADMIN-CC-149,Capital call,1000,Cash,0.0,564398.8,USD,1.0,2020-11-02,INTERNAL,False,Capital Call Notice,Selena Gordon,2020-11-02,2020-11-02
ACC-JE-150,ADMIN-FUND-004,2015-10-01,CAPITAL_CALL,ADMIN-CC-150,Capital call,1000,Cash,0.0,141160.06,USD,1.0,2015-10-01,INTERNAL,False,Capital Call Notice,Vicki Zamora,2015-10-01,2015-10-01
ACC-JE-151,ADMIN-FUND-004,2015-10-03,CAPITAL_CALL,ADMIN-CC-151,Capital call,1000,Cash,0.0,5149304.56,USD,1.0,2015-10-03,INTERNAL,False,Capital Call Notice,Nancy Becker,2015-10-03,2015-10-03
ACC-JE-152,ADMIN-FUND-004,2016-02-20,CAPITAL_CALL,ADMIN-CC-152,Capital call,1000,Cash,0.0,1245587.61,USD,1.0,2016-02-20,INTERNAL,False,Capital Call Notice,Sarah Howard,2016-02-20,2016-02-20
ACC-JE-153,ADMIN-FUND-004,2018-01-07,CAPITAL_CALL,ADMIN-CC-153,Capital call,1000,Cash,0.0,4542402.69,USD,1.0,2018-01-07,INTERNAL,False,Capital Call Notice,Lori Rodriguez,2018-01-07,2018-01-07
ACC-JE-154,ADMIN-FUND-004,2015-03-26,CAPITAL_CALL,ADMIN-CC-154,Capital call,1000,Cash,0.0,1168449.75,USD,1.0,2015-03-26,INTERNAL,False,Capital Call Notice,Bobby Shields,2015-03-26,2015-03-26
ACC-JE-155,ADMIN-FUND-004,2020-08-13,CAPITAL_CALL,ADMIN-CC-155,Capital call,1000,Cash,0.0,483289.47,USD,1.0,2020-08-13,INTERNAL,False,Capital Call Notice,George Zavala,2020-08-13,2020-08-13
ACC-JE-156,ADMIN-FUND-004,2020-08-28,CAPITAL_CALL,ADMIN-CC-156,Capital call,1000,Cash,0.0,255091.07,USD,1.0,2020-08-28,INTERNAL,False,Capital Call Notice,Andrea Short,2020-08-28,2020-08-28
ACC-JE-157,ADMIN-FUND-004,2015-08-21,CAPITAL_CALL,ADMIN-CC-157,Capital call,1000,Cash,0.0,404383.34,USD,1.0,2015-08-21,INTERNAL,False,Capital Call Notice,Samantha Luna,2015-08-21,2015-08-21
ACC-JE-158,ADMIN-FUND-004,2020-12-06,CAPITAL_CALL,ADMIN-CC-158,Capital call,1000,Cash,0.0,377288.72,USD,1.0,2020-12-06,INTERNAL,False,Capital Call Notice,Jacqueline Bonilla,2020-12-06,2020-12-06
ACC-JE-159,ADMIN-FUND-004,2020-06-29,CAPITAL_CALL,ADMIN-CC-159,Capital call,1000,Cash,0.0,52169.52,USD,1.0,2020-06-29,INTERNAL,False,Capital Call Notice,Vernon Schroeder,2020-06-29,2020-06-29
ACC-JE-160,ADMIN-FUND-004,2019-06-06,CAPITAL_CALL,ADMIN-CC-160,Capital call,1000,Cash,0.0,110248.32,USD,1.0,2019-06-06,INTERNAL,False,Capital Call Notice,Angela Jordan,2019-06-06,2019-06-06
ACC-JE-161,ADMIN-FUND-004,2019-03-11,CAPITAL_CALL,ADMIN-CC-161,Capital call,1000,Cash,0.0,2300898.98,USD,1.0,2019-03-11,INTERNAL,False,Capital Call Notice,Anthony King,2019-03-11,2019-03-11
ACC-JE-162,ADMIN-FUND-004,2015-04-08,CAPITAL_CALL,ADMIN-CC-162,Capital call,1000,Cash,0.0,1570031.98,USD,1.0,2015-04-08,INTERNAL,False,Capital Call Notice,Casey Taylor,2015-04-08,2015-04-08
ACC-JE-163,ADMIN-FUND-004,2018-07-12,CAPITAL_CALL,ADMIN-CC-163,Capital call,1000,Cash,0.0,1431197.48,USD,1.0,2018-07-12,INTERNAL,False,Capital Call Notice,Eric Murray,2018-07-12,2018-07-12
ACC-JE-164,ADMIN-FUND-004,2019-03-13,CAPITAL_CALL,ADMIN-CC-164,Capital call,1000,Cash,0.0,371001.94,USD,1.0,2019-03-13,INTERNAL,False,Capital Call Notice,Matthew Chen,2019-03-13,2019-03-13
ACC-JE-165,ADMIN-FUND-004,2015-08-06,CAPITAL_CALL,ADMIN-CC-165,Capital call,1000,Cash,0.0,2729921.47,USD,1.0,2015-08-06,INTERNAL,False,Capital Call Notice,Stacey Mcmillan,2015-08-06,2015-08-06
ACC-JE-166,ADMIN-FUND-004,2018-12-06,CAPITAL_CALL,ADMIN-CC-166,Capital call,1000,Cash,0.0,698017.0,USD,1.0,2018-12-06,INTERNAL,False,Capital Call Notice,Jeffrey Coffey,2018-12-06,2018-12-06
ACC-JE-167,ADMIN-FUND-004,2020-03-20,CAPITAL_CALL,ADMIN-CC-167,Capital call,1000,Cash,0.0,414024.87,USD,1.0,2020-03-20,INTERNAL,False,Capital Call Notice,Jonathan Alexander,2020-03-20,2020-03-20
ACC-JE-168,ADMIN-FUND-004,2019-05-03,CAPITAL_CALL,ADMIN-CC-168,Capital call,1000,Cash,0.0,1820736.51,USD,1.0,2019-05-03,INTERNAL,False,Capital Call Notice,Deanna Gaines,2019-05-03,2019-05-03
ACC-JE-169,ADMIN-FUND-004,2019-11-11,CAPITAL_CALL,ADMIN-CC-169,Capital call,1000,Cash,0.0,288135.04,USD,1.0,2019-11-11,INTERNAL,False,Capital Call Notice,Denise Clark,2019-11-11,2019-11-11
ACC-JE-170,ADMIN-FUND-004,2018-01-09,CAPITAL_CALL,ADMIN-CC-170,Capital call,1000,Cash,0.0,500102.95,USD,1.0,2018-01-09,INTERNAL,False,Capital Call Notice,Melissa Mitchell,2018-01-09,2018-01-09
ACC-JE-171,ADMIN-FUND-004,2015-09-03,CAPITAL_CALL,ADMIN-CC-171,Capital call,1000,Cash,0.0,2446442.35,USD,1.0,2015-09-03,INTERNAL,False,Capital Call Notice,Joyce Taylor,2015-09-03,2015-09-03
ACC-JE-172,ADMIN-FUND-004,2015-04-12,CAPITAL_CALL,ADMIN-CC-172,Capital call,1000,Cash,0.0,2290625.52,USD,1.0,2015-04-12,INTERNAL,False,Capital Call Notice,Glenn Scott,2015-04-12,2015-04-12
ACC-JE-173,ADMIN-FUND-004,2020-09-17,CAPITAL_CALL,ADMIN-CC-173,Capital call,1000,Cash,0.0,3740070.67,USD,1.0,2020-09-17,INTERNAL,False,Capital Call Notice,Toni Goodwin,2020-09-17,2020-09-17
ACC-JE-174,ADMIN-FUND-004,2017-06-14,CAPITAL_CALL,ADMIN-CC-174,Capital call,1000,Cash,0.0,81605.45,USD,1.0,2017-06-14,INTERNAL,False,Capital Call Notice,Kevin Mathis,2017-06-14,2017-06-14
ACC-JE-175,ADMIN-FUND-004,2020-11-04,CAPITAL_CALL,ADMIN-CC-175,Capital call,1000,Cash,0.0,747713.12,USD,1.0,2020-11-04,INTERNAL,False,Capital Call Notice,Joshua Knight,2020-11-04,2020-11-04
ACC-JE-176,ADMIN-FUND-004,2018-09-14,CAPITAL_CALL,ADMIN-CC-176,Capital call,1000,Cash,0.0,4219352.4,USD,1.0,2018-09-14,INTERNAL,False,Capital Call Notice,Jason Woods,2018-09-14,2018-09-14
ACC-JE-177,ADMIN-FUND-004,2019-12-07,CAPITAL_CALL,ADMIN-CC-177,Capital call,1000,Cash,0.0,647831.44,USD,1.0,2019-12-07,INTERNAL,False,Capital Call Notice,Dana Yoder,2019-12-07,2019-12-07
ACC-JE-178,ADMIN-FUND-004,2017-12-30,CAPITAL_CALL,ADMIN-CC-178,Capital call,1000,Cash,0.0,3484477.77,USD,1.0,2017-12-30,INTERNAL,False,Capital Call Notice,Lisa Anderson,2017-12-30,2017-12-30
ACC-JE-179,ADMIN-FUND-004,2016-09-13,CAPITAL_CALL,ADMIN-CC-179,Capital call,1000,Cash,0.0,88981.86,USD,1.0,2016-09-13,INTERNAL,False,Capital Call Notice,Rebecca Snyder,2016-09-13,2016-09-13
ACC-JE-180,ADMIN-FUND-004,2019-10-15,CAPITAL_CALL,ADMIN-CC-180,Capital call,1000,Cash,0.0,976449.75,USD,1.0,2019-10-15,INTERNAL,False,Capital Call Notice,Robert Johnson,2019-10-15,2019-10-15
ACC-JE-181,ADMIN-FUND-004,2017-11-11,CAPITAL_CALL,ADMIN-CC-181,Capital call,1000,Cash,0.0,3072941.21,USD,1.0,2017-11-11,INTERNAL,False,Capital Call Notice,Renee Lopez,2017-11-11,2017-11-11
ACC-JE-182,ADMIN-FUND-004,2017-05-12,CAPITAL_CALL,ADMIN-CC-182,Capital call,1000,Cash,0.0,1422450.26,USD,1.0,2017-05-12,INTERNAL,False,Capital Call Notice,Megan Payne,2017-05-12,2017-05-12
ACC-JE-183,ADMIN-FUND-004,2015-01-03,CAPITAL_CALL,ADMIN-CC-183,Capital call,1000,Cash,0.0,5872062.83,USD,1.0,2015-01-03,INTERNAL,False,Capital Call Notice,Theresa Moon,2015-01-03,2015-01-03
ACC-JE-184,ADMIN-FUND-004,2015-11-24,CAPITAL_CALL,ADMIN-CC-184,Capital call,1000,Cash,0.0,1463444.99,USD,1.0,2015-11-24,INTERNAL,False,Capital Call Notice,John Wood,2015-11-24,2015-11-24
ACC-JE-185,ADMIN-FUND-004,2020-02-26,CAPITAL_CALL,ADMIN-CC-185,Capital call,1000,Cash,0.0,3066213.84,USD,1.0,2020-02-26,INTERNAL,False,Capital Call Notice,Dennis Carr,2020-02-26,2020-02-26
ACC-JE-186,ADMIN-FUND-004,2018-11-04,CAPITAL_CALL,ADMIN-CC-186,Capital call,1000,Cash,0.0,2890042.04,USD,1.0,2018-11-04,INTERNAL,False,Capital Call Notice,Amanda Moore,2018-11-04,2018-11-04
ACC-JE-187,ADMIN-FUND-004,2019-03-05,CAPITAL_CALL,ADMIN-CC-187,Capital call,1000,Cash,0.0,1542118.09,USD,1.0,2019-03-05,INTERNAL,False,Capital Call Notice,Brianna Hart,2019-03-05,2019-03-05
ACC-JE-188,ADMIN-FUND-004,2017-11-21,CAPITAL_CALL,ADMIN-CC-188,Capital call,1000,Cash,0.0,414957.02,USD,1.0,2017-11-21,INTERNAL,False,Capital Call Notice,Jeffrey Kerr,2017-11-21,2017-11-21
ACC-JE-189,ADMIN-FUND-004,2016-03-12,CAPITAL_CALL,ADMIN-CC-189,Capital call,1000,Cash,0.0,602443.74,USD,1.0,2016-03-12,INTERNAL,False,Capital Call Notice,Elaine Leon,2016-03-12,2016-03-12
ACC-JE-190,ADMIN-FUND-004,2016-08-29,CAPITAL_CALL,ADMIN-CC-190,Capital call,1000,Cash,0.0,336631.6,USD,1.0,2016-08-29,INTERNAL,False,Capital Call Notice,Jacqueline Cross,2016-08-29,2016-08-29
ACC-JE-191,ADMIN-FUND-004,2017-07-04,CAPITAL_CALL,ADMIN-CC-191,Capital call,1000,Cash,0.0,791944.41,USD,1.0,2017-07-04,INTERNAL,False,Capital Call Notice,Darin Gregory,2017-07-04,2017-07-04
ACC-JE-192,ADMIN-FUND-004,2017-06-15,CAPITAL_CALL,ADMIN-CC-192,Capital call,1000,Cash,0.0,249820.86,USD,1.0,2017-06-15,INTERNAL,False,Capital Call Notice,Mary Murray,2017-06-15,2017-06-15
ACC-JE-193,ADMIN-FUND-005,2023-11-06,CAPITAL_CALL,ADMIN-CC-193,Capital call,1000,Cash,0.0,987956.58,EUR,1.0,2023-11-06,INTERNAL,False,Capital Call Notice,James Taylor,2023-11-06,2023-11-06
ACC-JE-194,ADMIN-FUND-005,2020-09-22,CAPITAL_CALL,ADMIN-CC-194,Capital call,1000,Cash,0.0,690463.62,EUR,1.0,2020-09-22,INTERNAL,False,Capital Call Notice,Kathleen Williams,2020-09-22,2020-09-22
ACC-JE-195,ADMIN-FUND-005,2023-08-24,CAPITAL_CALL,ADMIN-CC-195,Capital call,1000,Cash,0.0,807210.92,EUR,1.0,2023-08-24,INTERNAL,False,Capital Call Notice,Michael Greene,2023-08-24,2023-08-24
ACC-JE-196,ADMIN-FUND-005,2024-04-22,CAPITAL_CALL,ADMIN-CC-196,Capital call,1000,Cash,0.0,964658.8,EUR,1.0,2024-04-22,INTERNAL,False,Capital Call Notice,Lisa Martinez,2024-04-22,2024-04-22
ACC-JE-197,ADMIN-FUND-005,2019-05-06,CAPITAL_CALL,ADMIN-CC-197,Capital call,1000,Cash,0.0,59270.67,EUR,1.0,2019-05-06,INTERNAL,False,Capital Call Notice,Michael Logan,2019-05-06,2019-05-06
ACC-JE-198,ADMIN-FUND-005,2022-09-29,CAPITAL_CALL,ADMIN-CC-198,Capital call,1000,Cash,0.0,422814.47,EUR,1.0,2022-09-29,INTERNAL,False,Capital Call Notice,Bryan Lee,2022-09-29,2022-09-29
ACC-JE-199,ADMIN-FUND-005,2020-01-14,CAPITAL_CALL,ADMIN-CC-199,Capital call,1000,Cash,0.0,493559.43,EUR,1.0,2020-01-14,INTERNAL,False,Capital Call Notice,William Aguilar,2020-01-14,2020-01-14
ACC-JE-200,ADMIN-FUND-005,2020-09-14,CAPITAL_CALL,ADMIN-CC-200,Capital call,1000,Cash,0.0,58229.83,EUR,1.0,2020-09-14,INTERNAL,False,Capital Call Notice,Mr. Brandon Williams,2020-09-14,2020-09-14
ACC-JE-201,ADMIN-FUND-005,2019-07-30,CAPITAL_CALL,ADMIN-CC-201,Capital call,1000,Cash,0.0,47614.95,EUR,1.0,2019-07-30,INTERNAL,False,Capital Call Notice,Jordan Guerra,2019-07-30,2019-07-30
ACC-JE-202,ADMIN-FUND-005,2019-01-09,CAPITAL_CALL,ADMIN-CC-202,Capital call,1000,Cash,0.0,426589.59,EUR,1.0,2019-01-09,INTERNAL,False,Capital Call Notice,Nichole Thomas,2019-01-09,2019-01-09
ACC-JE-203,ADMIN-FUND-005,2024-04-14,CAPITAL_CALL,ADMIN-CC-203,Capital call,1000,Cash,0.0,86798.95,EUR,1.0,2024-04-14,INTERNAL,False,Capital Call Notice,Adam Aguilar,2024-04-14,2024-04-14
ACC-JE-204,ADMIN-FUND-005,2020-12-28,CAPITAL_CALL,ADMIN-CC-204,Capital call,1000,Cash,0.0,247903.89,EUR,1.0,2020-12-28,INTERNAL,False,Capital Call Notice,Kimberly Payne,2020-12-28,2020-12-28
ACC-JE-205,ADMIN-FUND-005,2019-12-04,CAPITAL_CALL,ADMIN-CC-205,Capital call,1000,Cash,0.0,2364479.15,EUR,1.0,2019-12-04,INTERNAL,False,Capital Call Notice,Gregory Pitts,2019-12-04,2019-12-04
ACC-JE-206,ADMIN-FUND-005,2019-06-11,CAPITAL_CALL,ADMIN-CC-206,Capital call,1000,Cash,0.0,310693.05,EUR,1.0,2019-06-11,INTERNAL,False,Capital Call Notice,Alyssa Blair,2019-06-11,2019-06-11
ACC-JE-207,ADMIN-FUND-005,2019-01-01,CAPITAL_CALL,ADMIN-CC-207,Capital call,1000,Cash,0.0,586529.71,EUR,1.0,2019-01-01,INTERNAL,False,Capital Call Notice,Mathew Arroyo,2019-01-01,2019-01-01
ACC-JE-208,ADMIN-FUND-005,2021-02-26,CAPITAL_CALL,ADMIN-CC-208,Capital call,1000,Cash,0.0,1099661.41,EUR,1.0,2021-02-26,INTERNAL,False,Capital Call Notice,Julia Edwards,2021-02-26,2021-02-26
ACC-JE-209,ADMIN-FUND-005,2020-11-27,CAPITAL_CALL,ADMIN-CC-209,Capital call,1000,Cash,0.0,354894.02,EUR,1.0,2020-11-27,INTERNAL,False,Capital Call Notice,Scott Winters,2020-11-27,2020-11-27
ACC-JE-210,ADMIN-FUND-005,2024-04-20,CAPITAL_CALL,ADMIN-CC-210,Capital call,1000,Cash,0.0,827869.98,EUR,1.0,2024-04-20,INTERNAL,False,Capital Call Notice,Matthew Pollard,2024-04-20,2024-04-20
ACC-JE-211,ADMIN-FUND-005,2024-01-28,CAPITAL_CALL,ADMIN-CC-211,Capital call,1000,Cash,0.0,38488.44,EUR,1.0,2024-01-28,INTERNAL,False,Capital Call Notice,Richard Yoder,2024-01-28,2024-01-28
ACC-JE-212,ADMIN-FUND-005,2023-01-09,CAPITAL_CALL,ADMIN-CC-212,Capital call,1000,Cash,0.0,1023863.48,EUR,1.0,2023-01-09,INTERNAL,False,Capital Call Notice,Jessica Williams,2023-01-09,2023-01-09
ACC-JE-213,ADMIN-FUND-005,2024-09-15,CAPITAL_CALL,ADMIN-CC-213,Capital call,1000,Cash,0.0,799005.87,EUR,1.0,2024-09-15,INTERNAL,False,Capital Call Notice,Jay Barnes,2024-09-15,2024-09-15
ACC-JE-214,ADMIN-FUND-005,2020-03-17,CAPITAL_CALL,ADMIN-CC-214,Capital call,1000,Cash,0.0,537184.62,EUR,1.0,2020-03-17,INTERNAL,False,Capital Call Notice,Dawn Stevens,2020-03-17,2020-03-17
ACC-JE-215,ADMIN-FUND-005,2024-01-13,CAPITAL_CALL,ADMIN-CC-215,Capital call,1000,Cash,0.0,3973340.44,EUR,1.0,2024-01-13,INTERNAL,False,Capital Call Notice,Timothy Stark,2024-01-13,2024-01-13
ACC-JE-216,ADMIN-FUND-005,2020-05-31,CAPITAL_CALL,ADMIN-CC-216,Capital call,1000,Cash,0.0,795895.34,EUR,1.0,2020-05-31,INTERNAL,False,Capital Call Notice,Mark Johnson,2020-05-31,2020-05-31
ACC-JE-217,ADMIN-FUND-005,2021-05-09,CAPITAL_CALL,ADMIN-CC-217,Capital call,1000,Cash,0.0,39969.66,EUR,1.0,2021-05-09,INTERNAL,False,Capital Call Notice,Carla Green,2021-05-09,2021-05-09
ACC-JE-218,ADMIN-FUND-005,2024-04-22,CAPITAL_CALL,ADMIN-CC-218,Capital call,1000,Cash,0.0,210024.53,EUR,1.0,2024-04-22,INTERNAL,False,Capital Call Notice,Kyle Davis,2024-04-22,2024-04-22
ACC-JE-219,ADMIN-FUND-005,2019-05-19,CAPITAL_CALL,ADMIN-CC-219,Capital call,1000,Cash,0.0,307250.14,EUR,1.0,2019-05-19,INTERNAL,False,Capital Call Notice,Gregory Walker,2019-05-19,2019-05-19
