expense_id,fund_code,expense_type,expense_category,vendor_name,expense_date,expense_amount,expense_currency,description,invoice_number,approval_status,payment_status,payment_date,allocated_to_investments,created_date,last_modified_date,fx_rate,fx_rate_as_of,fx_rate_source
ADMIN-EXP-103,ADMIN-FUND-001,Legal,Fund,Tanner-Hunter,2021-10-30,48119.51,EUR,I federal long understand kitchen debate.,62336,APPROVED,UNPAID,2021-10-30,,2021-10-30,2021-10-30,1.0,2021-10-30,INTERNAL
ADMIN-EXP-104,ADMIN-FUND-001,Audit,Fund,Harrington-Richardson,2023-07-07,140516.9,EUR,Law case notice able unit store. Successful early if.,37691,APPROVED,UNPAID,2023-07-07,,2023-07-07,2023-07-07,1.0,2023-07-07,INTERNAL
ADMIN-EXP-105,ADMIN-FUND-001,Other,Fund,"Ramirez, Osborn and Clarke",2021-01-22,150723.03,EUR,Trial media alone science thousand sport add example. Central indicate their fast camera.,83399,PAID,UNPAID,2021-01-22,,2021-01-22,2021-01-22,1.0,2021-01-22,INTERNAL
ADMIN-EXP-106,ADMIN-FUND-001,Audit,Fund,Perez-Smith,2021-10-08,46962.51,EUR,Rate join recognize try. Case cover option most.,73632,PAID,PAID,2021-10-08,,2021-10-08,2021-10-08,1.0,2021-10-08,INTERNAL
ADMIN-EXP-107,ADMIN-FUND-001,Audit,Transaction,"Banks, Brown and Sandoval",2024-11-28,89419.78,EUR,Hold anyone recently would. Recently eight politics husband level.,27858,PENDING,PAID,2024-11-28,,2024-11-28,2024-11-28,1.0,2024-11-28,INTERNAL
ADMIN-EXP-108,ADMIN-FUND-001,Audit,Fund,Miller-Morales,2023-08-18,145676.41,EUR,Industry green five last.,17722,PENDING,PAID,2023-08-18,,2023-08-18,2023-08-18,1.0,2023-08-18,INTERNAL
ADMIN-EXP-109,ADMIN-FUND-001,Legal,Transaction,Stokes-Foley,2025-04-19,260769.07,EUR,Group increase good foot. Compare either few attention.,90008,APPROVED,UNPAID,2025-04-19,,2025-04-19,2025-04-19,1.0,2025-04-19,INTERNAL
ADMIN-EXP-110,ADMIN-FUND-001,Audit,Transaction,Hunt Group,2021-06-02,93074.5,EUR,And really rule music. Development work since everyone attorney especially official.,41713,PENDING,PAID,2021-06-02,,2021-06-02,2021-06-02,1.0,2021-06-02,INTERNAL
ADMIN-EXP-111,ADMIN-FUND-001,Legal,Transaction,Berry Ltd,2023-06-15,234476.98,EUR,Once physical nature cell work ability.,81522,PENDING,PAID,2023-06-15,,2023-06-15,2023-06-15,1.0,2023-06-15,INTERNAL
ADMIN-EXP-112,ADMIN-FUND-001,Other,Transaction,Douglas Inc,2021-08-19,78543.1,EUR,Begin speech type sometimes bed must. Far chair high gun.,81821,APPROVED,UNPAID,2021-08-19,,2021-08-19,2021-08-19,1.0,2021-08-19,INTERNAL
ADMIN-EXP-113,ADMIN-FUND-001,Travel,Transaction,Stewart-Nelson,2024-02-18,259123.7,EUR,Follow future amount such. Key toward group popular modern pay.,51670,APPROVED,UNPAID,2024-02-18,,2024-02-18,2024-02-18,1.0,2024-02-18,INTERNAL
ADMIN-EXP-114,ADMIN-FUND-001,Audit,Transaction,"Garcia, Hernandez and Perez",2021-05-04,246834.38,EUR,Cup movie know. Physical hour various move avoid also. There late land apply think discussion.,80804,APPROVED,UNPAID,2021-05-04,,2021-05-04,2021-05-04,1.0,2021-05-04,INTERNAL
ADMIN-EXP-115,ADMIN-FUND-001,Legal,Transaction,Reynolds and Sons,2023-12-09,223804.36,EUR,Take say attention get school Mr. Item home water travel feel some suggest remember.,46267,PAID,PAID,2023-12-09,,2023-12-09,2023-12-09,1.0,2023-12-09,INTERNAL
ADMIN-EXP-116,ADMIN-FUND-001,Audit,Transaction,"Arnold, Brewer and Bender",2023-08-10,177970.75,EUR,Skin feel event look recognize. Relate effort none really.,56194,APPROVED,UNPAID,2023-08-10,,2023-08-10,2023-08-10,1.0,2023-08-10,INTERNAL
ADMIN-EXP-117,ADMIN-FUND-001,Travel,Fund,Mann-Lopez,2023-08-02,165066.58,EUR,Indeed laugh but second wrong. Itself back cause finish hour drive. Specific TV care support.,11275,PAID,PAID,2023-08-02,,2023-08-02,2023-08-02,1.0,2023-08-02,INTERNAL
ADMIN-EXP-118,ADMIN-FUND-001,Legal,Transaction,Spencer-Vance,2023-03-19,198602.63,EUR,Part ago until why try. Follow win sea free as reveal decade.,87317,PAID,UNPAID,2023-03-19,,2023-03-19,2023-03-19,1.0,2023-03-19,INTERNAL
ADMIN-EXP-119,ADMIN-FUND-001,Legal,Fund,Simon-Dominguez,2022-03-15,188832.98,EUR,"Provide piece floor feeling former law apply politics.
Tell state prevent each.",18619,APPROVED,PAID,2022-03-15,,2022-03-15,2022-03-15,1.0,2022-03-15,INTERNAL
ADMIN-EXP-120,ADMIN-FUND-001,Audit,Fund,"Vazquez, Rogers and Dominguez",2023-08-11,259628.1,EUR,Collection scientist benefit small. Identify lose billion. Eight school not affect.,11599,APPROVED,PAID,2023-08-11,,2023-08-11,2023-08-11,1.0,2023-08-11,INTERNAL
ADMIN-EXP-121,ADMIN-FUND-001,Audit,Transaction,Jefferson Inc,2025-10-17,62746.52,EUR,Move decide office court politics. Consider her win someone citizen run.,14119,APPROVED,UNPAID,2025-10-17,,2025-10-17,2025-10-17,1.0,2025-10-17,INTERNAL
ADMIN-EXP-122,ADMIN-FUND-001,Audit,Fund,"Hunt, Jordan and Adams",2025-07-22,50135.35,EUR,Week easy seek PM list toward start everybody.,49307,PAID,PAID,2025-07-22,,2025-07-22,2025-07-22,1.0,2025-07-22,INTERNAL
ADMIN-EXP-123,ADMIN-FUND-001,Audit,Fund,"Brown, Hendricks and Butler",2024-07-27,257297.02,EUR,List yeah despite identify ok. City there since we under hour.,57077,PENDING,PAID,2024-07-27,,2024-07-27,2024-07-27,1.0,2024-07-27,INTERNAL
ADMIN-EXP-124,ADMIN-FUND-001,Audit,Fund,Tapia-Mcgee,2023-09-19,43997.74,EUR,Team purpose matter big to middle. Reason because each market decade.,60845,APPROVED,PAID,2023-09-19,,2023-09-19,2023-09-19,1.0,2023-09-19,INTERNAL
ADMIN-EXP-125,ADMIN-FUND-001,Other,Transaction,Anderson Inc,2022-09-11,90027.67,EUR,Six option fear significant however follow. Stuff security yard plan home.,29853,APPROVED,PAID,2022-09-11,,2022-09-11,2022-09-11,1.0,2022-09-11,INTERNAL
ADMIN-EXP-126,ADMIN-FUND-001,Other,Transaction,"Rodriguez, May and Park",2023-08-29,84653.61,EUR,Difficult evening evening live program. Prevent day rate move beyond animal nor.,27836,PAID,PAID,2023-08-29,,2023-08-29,2023-08-29,1.0,2023-08-29,INTERNAL
ADMIN-EXP-127,ADMIN-FUND-001,Audit,Transaction,Lane-Page,2024-03-26,111286.03,EUR,Answer find together. Throw although morning store.,83737,PAID,UNPAID,2024-03-26,,2024-03-26,2024-03-26,1.0,2024-03-26,INTERNAL
ADMIN-EXP-128,ADMIN-FUND-001,Travel,Fund,"Davis, Hood and Hebert",2023-12-31,73231.45,EUR,Tv him bag skin between. So break theory site.,87803,PENDING,UNPAID,2023-12-31,,2023-12-31,2023-12-31,1.0,2023-12-31,INTERNAL
ADMIN-EXP-129,ADMIN-FUND-001,Other,Fund,Taylor-Washington,2024-11-14,87220.54,EUR,Defense job support happy herself team could author. Small bag truth material pass book worry.,41492,PENDING,PAID,2024-11-14,,2024-11-14,2024-11-14,1.0,2024-11-14,INTERNAL
ADMIN-EXP-130,ADMIN-FUND-001,Legal,Fund,Church-Lopez,2021-05-05,140100.4,EUR,Natural sport front your compare pretty. Throw ability plan executive result.,56363,PAID,PAID,2021-05-05,,2021-05-05,2021-05-05,1.0,2021-05-05,INTERNAL
ADMIN-EXP-131,ADMIN-FUND-001,Audit,Transaction,Garza Ltd,2025-05-17,262770.78,EUR,Later voice true decade hair measure. System contain point beat. Hope card president if.,13232,PAID,PAID,2025-05-17,,2025-05-17,2025-05-17,1.0,2025-05-17,INTERNAL
ADMIN-EXP-132,ADMIN-FUND-001,Other,Fund,"Mccall, Rodriguez and Walker",2025-10-21,54527.96,EUR,Step watch fire. Whose want until clearly poor option. Social join brother.,55121,APPROVED,PAID,2025-10-21,,2025-10-21,2025-10-21,1.0,2025-10-21,INTERNAL
ADMIN-EXP-133,ADMIN-FUND-001,Legal,Fund,Spears LLC,2021-10-23,77443.86,EUR,New son explain this can already be. Purpose unit development history series marriage tree.,32052,APPROVED,PAID,2021-10-23,,2021-10-23,2021-10-23,1.0,2021-10-23,INTERNAL
ADMIN-EXP-134,ADMIN-FUND-001,Audit,Fund,"Oliver, Stein and Wallace",2025-06-07,155192.59,EUR,Other add sport need when trip. Or fill should name everything office.,74072,PAID,PAID,2025-06-07,,2025-06-07,2025-06-07,1.0,2025-06-07,INTERNAL
ADMIN-EXP-135,ADMIN-FUND-001,Audit,Fund,"Owen, Patterson and Bennett",2021-12-18,134538.13,EUR,Former least do series he throw.,24688,PAID,UNPAID,2021-12-18,,2021-12-18,2021-12-18,1.0,2021-12-18,INTERNAL
ADMIN-EXP-136,ADMIN-FUND-001,Audit,Transaction,Bowman Group,2024-08-16,161722.22,EUR,Feeling similar material travel follow. Mother push drive.,20689,PAID,UNPAID,2024-08-16,,2024-08-16,2024-08-16,1.0,2024-08-16,INTERNAL
ADMIN-EXP-137,ADMIN-FUND-001,Other,Transaction,Burke-Murphy,2022-08-15,72411.86,EUR,Focus Mrs special moment. Animal after stock painting hot.,22346,PENDING,PAID,2022-08-15,,2022-08-15,2022-08-15,1.0,2022-08-15,INTERNAL
ADMIN-EXP-138,ADMIN-FUND-001,Legal,Transaction,Smith-Hernandez,2022-12-28,111608.53,EUR,Provide any office poor. Health difficult page be artist. Position contain ok game.,16164,PENDING,UNPAID,2022-12-28,,2022-12-28,2022-12-28,1.0,2022-12-28,INTERNAL
ADMIN-EXP-139,ADMIN-FUND-001,Travel,Fund,Perez LLC,2023-08-05,192509.12,EUR,Prove wind into inside. Future general probably possible service at.,17528,PENDING,PAID,2023-08-05,,2023-08-05,2023-08-05,1.0,2023-08-05,INTERNAL
ADMIN-EXP-140,ADMIN-FUND-001,Other,Transaction,"Weber, Moore and Sanchez",2021-03-02,140573.07,EUR,Long natural until agency pick local. Daughter early character range but green.,62151,PAID,PAID,2021-03-02,,2021-03-02,2021-03-02,1.0,2021-03-02,INTERNAL
ADMIN-EXP-141,ADMIN-FUND-001,Travel,Fund,Johnson Ltd,2022-05-21,212511.2,EUR,Store significant early sell north recent them. Debate employee general probably.,99625,APPROVED,PAID,2022-05-21,,2022-05-21,2022-05-21,1.0,2022-05-21,INTERNAL
ADMIN-EXP-142,ADMIN-FUND-001,Legal,Transaction,Olsen LLC,2022-06-16,192615.12,EUR,Hotel contain knowledge soldier detail thought. South maintain year firm.,99887,PAID,PAID,2022-06-16,,2022-06-16,2022-06-16,1.0,2022-06-16,INTERNAL
ADMIN-EXP-143,ADMIN-FUND-001,Audit,Transaction,Edwards Group,2023-03-07,235210.8,EUR,Learn data power. Care fall new subject want way similar.,15357,APPROVED,PAID,2023-03-07,,2023-03-07,2023-03-07,1.0,2023-03-07,INTERNAL
ADMIN-EXP-144,ADMIN-FUND-001,Legal,Transaction,Foster Group,2025-02-21,91186.35,EUR,Support put herself water meeting voice. Painting material science beat deal across friend.,80937,PENDING,PAID,2025-02-21,,2025-02-21,2025-02-21,1.0,2025-02-21,INTERNAL
ADMIN-EXP-145,ADMIN-FUND-001,Legal,Transaction,Gallagher-Davis,2022-05-07,67754.41,EUR,Hear station wide themselves back. Factor body general tonight resource thus. Must any weight safe.,41470,PAID,UNPAID,2022-05-07,,2022-05-07,2022-05-07,1.0,2022-05-07,INTERNAL
ADMIN-EXP-146,ADMIN-FUND-001,Legal,Transaction,"Robinson, Collins and Flores",2021-03-18,94856.27,EUR,Culture person activity. Might fish example body subject late. Already while part choice leg.,36347,PAID,UNPAID,2021-03-18,,2021-03-18,2021-03-18,1.0,2021-03-18,INTERNAL
ADMIN-EXP-147,ADMIN-FUND-001,Travel,Fund,"Levine, Rodriguez and Carroll",2021-04-19,201371.93,EUR,Weight would official order seven clear. Hold process behind town.,46927,PENDING,PAID,2021-04-19,,2021-04-19,2021-04-19,1.0,2021-04-19,INTERNAL
ADMIN-EXP-148,ADMIN-FUND-001,Legal,Transaction,"Castro, Holland and Scott",2023-10-06,157380.04,EUR,Specific report clearly call military want. Blood draw sound level couple trip.,39479,APPROVED,UNPAID,2023-10-06,,2023-10-06,2023-10-06,1.0,2023-10-06,INTERNAL
ADMIN-EXP-149,ADMIN-FUND-001,Legal,Fund,"Oconnor, Delgado and Dorsey",2024-09-04,51427.94,EUR,Sister article kind. Chair answer center tax.,57951,PAID,UNPAID,2024-09-04,,2024-09-04,2024-09-04,1.0,2024-09-04,INTERNAL
ADMIN-EXP-150,ADMIN-FUND-001,Legal,Transaction,Michael-Byrd,2023-07-16,262032.16,EUR,Away election worker region learn gun expect public. Anyone box manage policy box traditional.,45006,PENDING,UNPAID,2023-07-16,,2023-07-16,2023-07-16,1.0,2023-07-16,INTERNAL
ADMIN-EXP-151,ADMIN-FUND-001,Other,Transaction,Walker LLC,2021-06-12,149855.21,EUR,Wall wear realize stage. Interest chair million financial much enough.,69445,PENDING,UNPAID,2021-06-12,,2021-06-12,2021-06-12,1.0,2021-06-12,INTERNAL
ADMIN-EXP-152,ADMIN-FUND-001,Audit,Fund,Simpson Inc,2021-10-06,117448.28,EUR,Plan individual because show hour. Trouble agent small bank world purpose investment.,41447,PENDING,UNPAID,2021-10-06,,2021-10-06,2021-10-06,1.0,2021-10-06,INTERNAL
ADMIN-EXP-153,ADMIN-FUND-001,Other,Transaction,Becker-Arroyo,2022-08-25,125039.74,EUR,Television item upon. Language mean without behind once by final project.,87941,PAID,UNPAID,2022-08-25,,2022-08-25,2022-08-25,1.0,2022-08-25,INTERNAL
ADMIN-EXP-154,ADMIN-FUND-001,Legal,Transaction,"Sanders, Parsons and Bowman",2021-04-15,82011.74,EUR,Body water hold lot old occur. Opportunity we good how.,46746,APPROVED,PAID,2021-04-15,,2021-04-15,2021-04-15,1.0,2021-04-15,INTERNAL
ADMIN-EXP-155,ADMIN-FUND-001,Audit,Transaction,"Gould, Hoffman and Small",2024-10-26,119652.45,EUR,Surface impact decision budget night. Collection among site material crime wait.,80187,PAID,PAID,2024-10-26,,2024-10-26,2024-10-26,1.0,2024-10-26,INTERNAL
ADMIN-EXP-156,ADMIN-FUND-001,Audit,Transaction,Henson-Vaughn,2022-08-08,151877.3,EUR,Hospital professional our top question. Eight result myself manage decade position education.,54786,APPROVED,UNPAID,2022-08-08,,2022-08-08,2022-08-08,1.0,2022-08-08,INTERNAL
ADMIN-EXP-157,ADMIN-FUND-001,Travel,Transaction,Soto-Bond,2022-06-21,216856.39,EUR,Real term all agency right figure son guess. Other mother husband. Run account leader exactly.,58655,PAID,UNPAID,2022-06-21,,2022-06-21,2022-06-21,1.0,2022-06-21,INTERNAL
ADMIN-EXP-158,ADMIN-FUND-001,Audit,Transaction,Riddle-Johnson,2023-08-02,75735.57,EUR,Behind decide dinner ask training others sign. Station seek per strategy former.,41395,APPROVED,UNPAID,2023-08-02,,2023-08-02,2023-08-02,1.0,2023-08-02,INTERNAL
ADMIN-EXP-159,ADMIN-FUND-001,Audit,Fund,"Hamilton, Lowe and Escobar",2020-12-07,89239.38,EUR,Sense detail law all share career. Name blue lay easy. History young cell beautiful fish.,87136,APPROVED,UNPAID,2020-12-07,,2020-12-07,2020-12-07,1.0,2020-12-07,INTERNAL
ADMIN-EXP-160,ADMIN-FUND-001,Travel,Transaction,Munoz Group,2024-10-03,34127.9,EUR,So dog peace. Wear job management arrive friend Republican.,46524,APPROVED,PAID,2024-10-03,,2024-10-03,2024-10-03,1.0,2024-10-03,INTERNAL
ADMIN-EXP-161,ADMIN-FUND-001,Audit,Fund,Williams-Frazier,2021-07-13,223189.99,EUR,Size down east car. Short kid level paper ask responsibility. Opportunity security pick create be.,80386,APPROVED,PAID,2021-07-13,,2021-07-13,2021-07-13,1.0,2021-07-13,INTERNAL
ADMIN-EXP-162,ADMIN-FUND-001,Audit,Fund,"Webb, Wilson and Day",2023-10-02,41818.86,EUR,Anything speak concern capital position score. During manager party thought seat finally get.,29920,PENDING,PAID,2023-10-02,,2023-10-02,2023-10-02,1.0,2023-10-02,INTERNAL
ADMIN-EXP-163,ADMIN-FUND-001,Travel,Fund,Russell-Norris,2021-09-21,105477.38,EUR,Movement natural gun door all. Science rate baby sell hit business sister.,51915,PENDING,PAID,2021-09-21,,2021-09-21,2021-09-21,1.0,2021-09-21,INTERNAL
ADMIN-EXP-164,ADMIN-FUND-001,Other,Fund,Levy Inc,2025-02-20,174316.91,EUR,Interest road a week book south indicate. Range company provide hear.,39715,PAID,PAID,2025-02-20,,2025-02-20,2025-02-20,1.0,2025-02-20,INTERNAL
ADMIN-EXP-165,ADMIN-FUND-001,Travel,Transaction,"Hughes, Dixon and Webb",2021-07-01,156786.87,EUR,Help next which able everything.,92253,PAID,PAID,2021-07-01,,2021-07-01,2021-07-01,1.0,2021-07-01,INTERNAL
ADMIN-EXP-166,ADMIN-FUND-001,Travel,Fund,"Wilson, Schneider and Olson",2023-01-15,79640.55,EUR,Form development ask traditional anyone sea. Often bank later campaign.,35967,PENDING,UNPAID,2023-01-15,,2023-01-15,2023-01-15,1.0,2023-01-15,INTERNAL
ADMIN-EXP-167,ADMIN-FUND-001,Travel,Transaction,"Meyer, King and Ray",2023-11-05,74402.39,EUR,Pass person arm claim than blood buy evidence. So write green scene need movement.,13511,PAID,PAID,2023-11-05,,2023-11-05,2023-11-05,1.0,2023-11-05,INTERNAL
ADMIN-EXP-168,ADMIN-FUND-001,Other,Fund,Wall-West,2022-08-02,113592.86,EUR,Billion others participant design trial medical. Off through moment ready.,58959,PAID,UNPAID,2022-08-02,,2022-08-02,2022-08-02,1.0,2022-08-02,INTERNAL
ADMIN-EXP-169,ADMIN-FUND-001,Travel,Fund,"Martin, Howard and Phillips",2021-03-04,67950.34,EUR,Newspaper there picture successful tough story. Test today toward blood reflect consider could.,29762,PAID,UNPAID,2021-03-04,,2021-03-04,2021-03-04,1.0,2021-03-04,INTERNAL
ADMIN-EXP-170,ADMIN-FUND-001,Travel,Fund,Davis-Clark,2024-07-16,33665.64,EUR,Five behind hope simply owner. Thus song our. Product front when animal onto receive figure.,57656,PENDING,PAID,2024-07-16,,2024-07-16,2024-07-16,1.0,2024-07-16,INTERNAL
ADMIN-EXP-171,ADMIN-FUND-001,Audit,Transaction,Mccarthy and Sons,2021-09-11,46670.65,EUR,Practice position same war. Read modern social return.,33991,PAID,UNPAID,2021-09-11,,2021-09-11,2021-09-11,1.0,2021-09-11,INTERNAL
ADMIN-EXP-172,ADMIN-FUND-001,Audit,Fund,Caldwell Ltd,2024-08-17,243384.24,EUR,Really each student happy.,41751,PAID,UNPAID,2024-08-17,,2024-08-17,2024-08-17,1.0,2024-08-17,INTERNAL
ADMIN-EXP-173,ADMIN-FUND-001,Travel,Fund,Romero and Sons,2020-12-18,232852.84,EUR,Property start audience poor. Himself pattern Congress official wrong along. Drop him high on.,25039,PAID,PAID,2020-12-18,,2020-12-18,2020-12-18,1.0,2020-12-18,INTERNAL
ADMIN-EXP-174,ADMIN-FUND-001,Other,Transaction,"Garner, Nelson and Lee",2024-04-15,97681.93,EUR,Much discover draw decade he voice scene. Job partner rule meet simply gun.,40974,APPROVED,UNPAID,2024-04-15,,2024-04-15,2024-04-15,1.0,2024-04-15,INTERNAL
ADMIN-EXP-175,ADMIN-FUND-001,Audit,Fund,Lane LLC,2022-01-22,233246.77,EUR,If and leader sort mission above seven. Future carry meet lay various worry science particular.,49962,APPROVED,UNPAID,2022-01-22,,2022-01-22,2022-01-22,1.0,2022-01-22,INTERNAL
ADMIN-EXP-176,ADMIN-FUND-001,Legal,Fund,Lindsey LLC,2024-12-23,84608.69,EUR,From lose grow it. A full myself measure want rather. Man fall none rich Congress exist.,60510,APPROVED,UNPAID,2024-12-23,,2024-12-23,2024-12-23,1.0,2024-12-23,INTERNAL
ADMIN-EXP-177,ADMIN-FUND-001,Legal,Transaction,"Ray, Vaughan and Washington",2022-02-08,188259.71,EUR,Career Republican top. Somebody itself likely reflect.,40046,PAID,UNPAID,2022-02-08,,2022-02-08,2022-02-08,1.0,2022-02-08,INTERNAL
ADMIN-EXP-178,ADMIN-FUND-001,Other,Transaction,"Russell, Hansen and Williams",2023-11-29,115563.94,EUR,Follow go affect style against. Sure center near help. Base southern possible ability family turn.,93545,APPROVED,UNPAID,2023-11-29,,2023-11-29,2023-11-29,1.0,2023-11-29,INTERNAL
ADMIN-EXP-179,ADMIN-FUND-001,Legal,Fund,"Gray, Rodgers and Sanchez",2024-09-03,180325.23,EUR,Author white cultural he quickly become research. Large detail buy.,60099,PENDING,UNPAID,2024-09-03,,2024-09-03,2024-09-03,1.0,2024-09-03,INTERNAL
ADMIN-EXP-180,ADMIN-FUND-001,Legal,Transaction,"Freeman, Simpson and Bowers",2024-10-03,75727.43,EUR,Final knowledge current because. Senior short prepare debate perform around. Poor another surface.,26343,APPROVED,PAID,2024-10-03,,2024-10-03,2024-10-03,1.0,2024-10-03,INTERNAL
ADMIN-EXP-181,ADMIN-FUND-001,Legal,Fund,Fox LLC,2024-12-03,115460.33,EUR,Early west trial ten candidate in. Piece trip provide. Technology already letter.,13082,PENDING,UNPAID,2024-12-03,,2024-12-03,2024-12-03,1.0,2024-12-03,INTERNAL
ADMIN-EXP-182,ADMIN-FUND-001,Other,Transaction,"Nixon, Cobb and Hill",2021-04-14,265077.04,EUR,End federal few campaign. Force energy billion us second. Trouble difficult mean population.,83798,PAID,UNPAID,2021-04-14,,2021-04-14,2021-04-14,1.0,2021-04-14,INTERNAL
ADMIN-EXP-183,ADMIN-FUND-001,Audit,Transaction,Barton-Nichols,2021-04-30,34940.46,EUR,Decide perform money Mrs point really. Nearly foreign theory southern around officer field.,16545,APPROVED,PAID,2021-04-30,,2021-04-30,2021-04-30,1.0,2021-04-30,INTERNAL
ADMIN-EXP-184,ADMIN-FUND-001,Other,Transaction,Matthews LLC,2023-06-15,104773.08,EUR,Subject save big. Middle choice toward far.,81402,PAID,UNPAID,2023-06-15,,2023-06-15,2023-06-15,1.0,2023-06-15,INTERNAL
ADMIN-EXP-185,ADMIN-FUND-001,Other,Transaction,Smith-Alexander,2023-01-11,166892.37,EUR,Throw pattern thousand imagine. Near professional fine lead scientist remain down song.,87736,PENDING,UNPAID,2023-01-11,,2023-01-11,2023-01-11,1.0,2023-01-11,INTERNAL
ADMIN-EXP-186,ADMIN-FUND-001,Other,Fund,Hardin Ltd,2025-04-24,123319.95,EUR,Whether produce tree.,55555,PENDING,PAID,2025-04-24,,2025-04-24,2025-04-24,1.0,2025-04-24,INTERNAL
ADMIN-EXP-187,ADMIN-FUND-001,Audit,Fund,"Johnson, Spears and Mcintyre",2024-05-15,38712.5,EUR,Task minute something she role. Collection responsibility face available represent business least.,42016,PENDING,UNPAID,2024-05-15,,2024-05-15,2024-05-15,1.0,2024-05-15,INTERNAL
ADMIN-EXP-188,ADMIN-FUND-001,Travel,Transaction,"Malone, Powell and Sims",2021-11-22,79808.63,EUR,"Not deal say.
Strong how court also. Offer present choice two certain modern.",87183,PAID,UNPAID,2021-11-22,,2021-11-22,2021-11-22,1.0,2021-11-22,INTERNAL
ADMIN-EXP-189,ADMIN-FUND-001,Other,Fund,Spencer-Jones,2024-04-14,258006.75,EUR,Carry pick see house recent soldier perhaps. Blood real report start.,67852,APPROVED,PAID,2024-04-14,,2024-04-14,2024-04-14,1.0,2024-04-14,INTERNAL
